# Time [h]			Btot [nT]	Br [nT]		Bt [nT]		Bn [nT]		Vtot [km/s]	Vr [km/s]	Vt [km/s]	Vn [km/s]	Np [cm-3]	Tp [K]		beta
2026-01-18T17:30:00	3.4255		2.9033		-1.8178		0.0166		503.1304	503.1295	-0.9044		-0.0004		23.82		120942.07	8.51285098
2026-01-18T17:50:30	3.5143		2.9781		-1.8657		0.0168		502.4589	502.4584	-0.7211		-0.0136		23.95		120832.34	8.12371149
2026-01-18T18:11:48	3.6085		3.0575		-1.9164		0.0169		501.7863	501.7860	-0.5347		-0.0277		24.08		120738.97	7.74213553
2026-01-18T18:30:13	3.6915		3.1274		-1.9612		0.0170		501.2263	501.2261	-0.3776		-0.0402		24.20		120676.77	7.42965143
2026-01-18T18:50:47	3.7857		3.2068		-2.0120		0.0172		500.6274	500.6274	-0.2076		-0.0543		24.33		120629.28	7.09949224
2026-01-18T19:10:17	3.8766		3.2833		-2.0610		0.0173		500.0870	500.0870	-0.0524		-0.0678		24.45		120607.58	6.80363780
2026-01-18T19:30:05	3.9705		3.3624		-2.1117		0.0174		499.5669	499.5669	0.0985		-0.0817		24.58		120610.58	6.51898635
2026-01-18T19:50:03	4.0667		3.4433		-2.1637		0.0175		499.0731	499.0731	0.2434		-0.0958		24.70		120640.20	6.24753328
2026-01-18T20:10:06	4.1648		3.5258		-2.2168		0.0176		498.6119	498.6118	0.3812		-0.1098		24.83		120700.60	5.98982565
2026-01-18T20:30:05	4.2641		3.6091		-2.2709		0.0177		498.2136	498.2133	0.5100		-0.1233		24.95		120815.47	5.74702000
2026-01-18T20:50:01	4.3644		3.6933		-2.3254		0.0178		497.8532	497.8528	0.6295		-0.1361		25.06		120963.41	5.51809201
2026-01-18T21:10:05	4.4665		3.7790		-2.3808		0.0179		497.5291	497.5285	0.7400		-0.1483		25.17		121146.91	5.30047038
2026-01-18T21:30:10	4.5697		3.8658		-2.4367		0.0179		497.2441	497.2434	0.8403		-0.1595		25.28		121366.44	5.09469599
2026-01-18T21:50:03	4.6728		3.9525		-2.4925		0.0180		497.0018	497.0009	0.9289		-0.1695		25.38		121620.18	4.90214406
2026-01-18T22:10:05	4.7775		4.0405		-2.5491		0.0181		496.7989	496.7978	1.0068		-0.1782		25.48		121912.93	4.71900280
2026-01-18T22:30:06	4.8827		4.1292		-2.6059		0.0183		496.6381	496.6369	1.0726		-0.1852		25.57		122243.42	4.54618701
2026-01-18T22:50:02	4.9882		4.2180		-2.6627		0.0184		496.5202	496.5189	1.1260		-0.1904		25.66		122610.87	4.38358921
2026-01-18T23:10:16	5.0957		4.3086		-2.7206		0.0185		496.4443	496.4429	1.1672		-0.1936		25.74		123023.47	4.22766402
2026-01-18T23:30:15	5.2022		4.3985		-2.7777		0.0186		496.4132	496.4117	1.1946		-0.1943		25.81		123470.26	4.08224399
2026-01-18T23:50:06	5.3082		4.4880		-2.8346		0.0188		496.4256	496.4241	1.2085		-0.1925		25.87		123953.01	3.94568981
2026-01-19T00:10:02	5.4149		4.5781		-2.8915		0.0190		496.4820	496.4805	1.2086		-0.1878		25.93		124476.73	3.81607975
2026-01-19T00:30:20	5.5235		4.6700		-2.9495		0.0192		496.5846	496.5832	1.1943		-0.1798		25.97		125050.29	3.69132941
2026-01-19T00:50:26	5.6308		4.7609		-3.0066		0.0194		496.7313	496.7299	1.1654		-0.1683		26.01		125657.48	3.57467971
2026-01-19T01:10:07	5.7358		4.8499		-3.0623		0.0197		496.9186	496.9173	1.1228		-0.1535		26.05		126290.45	3.46653583
2026-01-19T01:30:15	5.8429		4.9407		-3.1190		0.0200		497.1548	497.1536	1.0644		-0.1344		26.07		126976.47	3.36183916
